,marca,preço,link
960,Fonte Carregador Para Hp Compaq Nx6105 Nx4300 Nx4820 65w 712 - 110v/220v (bivolt),78.9,https://www.kabum.com.br//produto/295002/fonte-carregador-para-hp-compaq-nx6105-nx4300-nx4820-65w-712-110v-220v-bivolt-
1986,Fonte Carregador Para Intelbras I10 I35 I61 I268 I435 I415 I453 I550 I532  3.42a 65w 19v P8 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/298304/fonte-carregador-para-intelbras-i10-i35-i61-i268-i435-i415-i453-i550-i532-3-42a-65w-19v-p8-voltagem-de-entrada
954,Fonte Carregador Para Positivo Premium Xs4205  19v 2.1a 846,78.9,https://www.kabum.com.br//produto/329521/fonte-carregador-para-positivo-premium-xs4205-19v-2-1a-846
1936,"Fonte Carregador Para Hp  420 Notebook 18,5v 3.5a 65w 712 - Voltagem De Entrada",78.9,https://www.kabum.com.br//produto/291995/fonte-carregador-para-hp-420-notebook-18-5v-3-5a-65w-712-voltagem-de-entrada
932,Fonte Para Positivo Premium Xs7320 19v 2.1a 40w 846,78.9,https://www.kabum.com.br//produto/332868/fonte-para-positivo-premium-xs7320-19v-2-1a-40w-846
510,Fonte Carregador Notebook Hp Pavilion Dv6000 Dv2000 Ze4400 Mm 712 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/292127/fonte-carregador-notebook-hp-pavilion-dv6000-dv2000-ze4400-mm-712-voltagem-de-entrada
2481,"Fonte De Alimentação Para Hp Officejet H470 Mobile 18,5v 712 - 110v/220v (bivolt)",78.9,https://www.kabum.com.br//produto/292172/fonte-de-alimentacao-para-hp-officejet-h470-mobile-18-5v-712-110v-220v-bivolt-
790,Fonte Carregador 19v 2.1a Para Sony Fit 15s Vjf155f11x 712 - 110v/220v (bivolt),78.9,https://www.kabum.com.br//produto/365811/fonte-carregador-19v-2-1a-para-sony-fit-15s-vjf155f11x-712-110v-220v-bivolt-
575,Fonte Carregador P/ Hp Compaq Presario C750br 18.5v 3.5a 712 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/292038/fonte-carregador-p-hp-compaq-presario-c750br-18-5v-3-5a-712-voltagem-de-entrada
1281,Fonte Para Positivo Premium Xs3010 19v 2.1a 40w 846,78.9,https://www.kabum.com.br//produto/329310/fonte-para-positivo-premium-xs3010-19v-2-1a-40w-846
710,Fonte Carregador Acer One 532h D255 D257 D260 19v 2.1a 645,78.9,https://www.kabum.com.br//produto/295349/fonte-carregador-acer-one-532h-d255-d257-d260-19v-2-1a-645
1937,Fonte Carregador P/ Hp Compaq Presario C710br 18.5v 3.5a 712 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/292212/fonte-carregador-p-hp-compaq-presario-c710br-18-5v-3-5a-712-voltagem-de-entrada
1972,"Fonte Para Tablet Acer Iconia Tab A500 Séries 12v 1,5a 679",78.9,https://www.kabum.com.br//produto/365472/fonte-para-tablet-acer-iconia-tab-a500-series-12v-1-5a-679
1292,"Fonte Carregador P/ Positivo Premium Xs7410 19v 2.1a 40w, 846",78.9,https://www.kabum.com.br//produto/461937/fonte-carregador-p-positivo-premium-xs7410-19v-2-1a-40w-846
1961,Fonte Carregador Para Hp Compac G72 18.5v 3.5a 65w 712 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/292032/fonte-carregador-para-hp-compac-g72-18-5v-3-5a-65w-712-voltagem-de-entrada
2043,"Fonte Carregador Para Asus Epc U120 Series, 19v, 2.1a, 40w, 815",78.9,https://www.kabum.com.br//produto/434605/fonte-carregador-para-asus-epc-u120-series-19v-2-1a-40w-815
2042,"Fonte Carregador Para Asus Epc U20 Series, 19v, 2.1a, 40w, 815",78.9,https://www.kabum.com.br//produto/434631/fonte-carregador-para-asus-epc-u20-series-19v-2-1a-40w-815
1935,Fonte Carregador Para Hp Compac G72 18.5v 3.5a 65w 712 - Voltagem De Entrada,78.9,https://www.kabum.com.br//produto/292032/fonte-carregador-para-hp-compac-g72-18-5v-3-5a-65w-712-voltagem-de-entrada
1962,"Fonte Carregador Para Hp  420 Notebook 18,5v 3.5a 65w 712 - Voltagem De Entrada",78.9,https://www.kabum.com.br//produto/291995/fonte-carregador-para-hp-420-notebook-18-5v-3-5a-65w-712-voltagem-de-entrada
2479,Fonte Carregador 19v 2.1a 40w Para Itautec Infoway A7520,78.9,https://www.kabum.com.br//produto/462574/fonte-carregador-19v-2-1a-40w-para-itautec-infoway-a7520
2615,Fonte Carregado Para Dell 5470 19.5v 3.34a 65w783,78.98,https://www.kabum.com.br//produto/215816/fonte-carregado-para-dell-5470-19-5v-3-34a-65w783
2590,"Fonte Carregador 19.5V, 3.34A, 65W, Para Ultrabook Vostro - 5480 783",78.98,https://www.kabum.com.br//produto/215837/fonte-carregador-19-5v-3-34a-65w-para-ultrabook-vostro-5480-783
2597,Fonte Carregador Para Dell Inspiron 14 5439 19.5v 3.34a 783,78.98,https://www.kabum.com.br//produto/215985/fonte-carregador-para-dell-inspiron-14-5439-19-5v-3-34a-783
2618,Fonte Carregador P/ Dell 5470 - 5480 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/215916/fonte-carregador-p-dell-5470-5480-19-5v-3-34a-65w-chanfro-mm-783
2619,Fonte Para Dell Inspiron 14 5439 19.5v 4.62a 90w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/215946/fonte-para-dell-inspiron-14-5439-19-5v-4-62a-90w-chanfro-mm-783
2621,"Fonte Para Dell  Vostro 5480 Series 19.5v 3,34a 65w Chanfro Mm 783",78.98,https://www.kabum.com.br//produto/215950/fonte-para-dell-vostro-5480-series-19-5v-3-34a-65w-chanfro-mm-783
2604,Fonte Carregador P/ Dell Vostro V14t5470-a20 19.5v 3.34a 783,78.98,https://www.kabum.com.br//produto/216218/fonte-carregador-p-dell-vostro-v14t5470-a20-19-5v-3-34a-783
2602,Fonte Carregador P/ Dell 5470 19.5v 3.34a 65w Chanfro 783,78.98,https://www.kabum.com.br//produto/216066/fonte-carregador-p-dell-5470-19-5v-3-34a-65w-chanfro-783
2603,Fonte Para Dell Inspiron 14 5439  19.5v 3.34a 65w Chanfro 65w 783,78.98,https://www.kabum.com.br//produto/216126/fonte-para-dell-inspiron-14-5439-19-5v-3-34a-65w-chanfro-65w-783
677,"Fonte Carregador 19,5v 3.34a 65w Para Dell Vostro 5560 783",78.98,https://www.kabum.com.br//produto/214871/fonte-carregador-19-5v-3-34a-65w-para-dell-vostro-5560-783
2598,Fonte Carregador Para Dell Inspiron 20 3043 All-in-one 783,78.98,https://www.kabum.com.br//produto/215987/fonte-carregador-para-dell-inspiron-20-3043-all-in-one-783
2612,Fonte Para Dell Inspiron 14 5439 19.5v 3.34a 65w Chanfro 783,78.98,https://www.kabum.com.br//produto/215804/fonte-para-dell-inspiron-14-5439-19-5v-3-34a-65w-chanfro-783
2577,Fonte Carregador Para Dell Vostro 19.5v 3.34a 65w 783,78.98,https://www.kabum.com.br//produto/215321/fonte-carregador-para-dell-vostro-19-5v-3-34a-65w-783
2585,Fonte Para Dell  Vostro V14t5470-a20 19.5v 3.34a Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/215704/fonte-para-dell-vostro-v14t5470-a20-19-5v-3-34a-chanfro-mm-783
2609,"Fonte Carregador 19,5v 3.34a Para Ultrabook Vostro 5460d 783",78.98,https://www.kabum.com.br//produto/215724/fonte-carregador-19-5v-3-34a-para-ultrabook-vostro-5460d-783
2605,Fonte Carregador Para Dell Da65nm111-00 19.5v 3.34a 65w 783,78.98,https://www.kabum.com.br//produto/216220/fonte-carregador-para-dell-da65nm111-00-19-5v-3-34a-65w-783
2594,Fonte Para Dell  Vostro 5470 Series 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/215881/fonte-para-dell-vostro-5470-series-19-5v-3-34a-65w-chanfro-mm-783
2640,Fonte Carregador Para Dell 5460 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216342/fonte-carregador-para-dell-5460-19-5v-3-34a-65w-chanfro-mm-783
2642,Fonte Para Dell Vostro 5480 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216355/fonte-para-dell-vostro-5480-19-5v-3-34a-65w-chanfro-mm-783
2638,Fonte Carregador 19.5v 3.34a 65w Para Dell 5470 783,78.98,https://www.kabum.com.br//produto/216339/fonte-carregador-19-5v-3-34a-65w-para-dell-5470-783
2657,Fonte Carregador Para Dell Vostro 5460d 19.5v 3.34a 65w 783,78.98,https://www.kabum.com.br//produto/216457/fonte-carregador-para-dell-vostro-5460d-19-5v-3-34a-65w-783
2656,Fonte Para Dell Vostro V14t-5470-a60 19.5v 3.34a Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216452/fonte-para-dell-vostro-v14t-5470-a60-19-5v-3-34a-chanfro-mm-783
2633,"Fonte Para Dell  Vostro 5470 Series 19.5v 3,34a 65w Chanfro Mm 783",78.98,https://www.kabum.com.br//produto/216210/fonte-para-dell-vostro-5470-series-19-5v-3-34a-65w-chanfro-mm-783
2593,Fonte Carregador P/ Dell Chromebox 3010 19.5v 3.34a 65w 783,78.98,https://www.kabum.com.br//produto/215880/fonte-carregador-p-dell-chromebox-3010-19-5v-3-34a-65w-783
320,Fonte Carregador Para Dell  Vostro 5470 Series 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216414/fonte-carregador-para-dell-vostro-5470-series-19-5v-3-34a-65w-chanfro-mm-783
2629,"Fonte Carregador Para Dell Vostro 5480 19,5v 3.34a 65w 783",78.98,https://www.kabum.com.br//produto/216081/fonte-carregador-para-dell-vostro-5480-19-5v-3-34a-65w-783
2644,Fonte Carregador Para Dell 01x9k3 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216369/fonte-carregador-para-dell-01x9k3-19-5v-3-34a-65w-chanfro-mm-783
2655,Fonte Carregador Para Vostro 14-5480att 19.5v 3.34a Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216445/fonte-carregador-para-vostro-14-5480att-19-5v-3-34a-chanfro-mm-783
2626,Fonte Carregador P/ Dell 5480 19.5v 3.34a 65w Chanfro Mm 783,78.98,https://www.kabum.com.br//produto/216024/fonte-carregador-p-dell-5480-19-5v-3-34a-65w-chanfro-mm-783
2631,Fonte Carregador Para Dell A065r064l 19.5v 3.34a 65w 783,78.98,https://www.kabum.com.br//produto/216109/fonte-carregador-para-dell-a065r064l-19-5v-3-34a-65w-783
2036,Fonte Carregador P/ Acer Travelmate 6000 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/240072/fonte-carregador-p-acer-travelmate-6000-19v-3-42a-65w-479-voltagem-de-entrada
2033,Fonte Carregador Para Acer Aspire 5930 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271628/fonte-carregador-para-acer-aspire-5930-19v-3-42a-65w-479-voltagem-de-entrada
2034,Fonte Carregador P/ Acer Travelmate Cx200 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/240011/fonte-carregador-p-acer-travelmate-cx200-19v-3-42a-65w-479-voltagem-de-entrada
2035,Fonte Carregador Para Acer Aspire Q5wt6 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271681/fonte-carregador-para-acer-aspire-q5wt6-19v-3-42a-65w-479-voltagem-de-entrada
919,Fonte Carregador P/ Acer Aspire 3050 Séries 19v 3.42a - Mm 479 - 110v / 220v  bivolt,78.99,https://www.kabum.com.br//produto/271340/fonte-carregador-p-acer-aspire-3050-series-19v-3-42a-mm-479-110v-220v-bivolt
2046,Fonte Carregador Acer Aspire V5 -v3 - E1 Séries19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271346/fonte-carregador-acer-aspire-v5-v3-e1-series19v-3-42a-65w-479-voltagem-de-entrada
2038,"Fonte Carregador Para Acer Aspire As4553 19v 3,42 65w 479 - Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/240205/fonte-carregador-para-acer-aspire-as4553-19v-3-42-65w-479-voltagem-de-entrada
2039,Fonte Carregador Para Acer Travelmate 2410 19v 3.42a 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271507/fonte-carregador-para-acer-travelmate-2410-19v-3-42a-479-voltagem-de-entrada
2047,Fonte Carregador Para Acer Aspire V5-131 Séries19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271393/fonte-carregador-para-acer-aspire-v5-131-series19v-3-42a-65w-479-voltagem-de-entrada
2048,Fonte Carregador Para Acer /  Gateway Mx6441  19v 3.42a 65w Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271624/fonte-carregador-para-acer-gateway-mx6441-19v-3-42a-65w-mm-479-voltagem-de-entrada
2049,"Fonte Carregador Para Acer Gateway Ne56r37u 19v 3.42a 65w 479, Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/271680/fonte-carregador-para-acer-gateway-ne56r37u-19v-3-42a-65w-479-voltagem-de-entrada
2050,Fonte Carregador Para Acer / Gateway M-6705  19v 3.42a 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271917/fonte-carregador-para-acer-gateway-m-6705-19v-3-42a-479-voltagem-de-entrada
2037,Fonte Carregador Para Acer Travelmate 2450 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/288119/fonte-carregador-para-acer-travelmate-2450-19v-3-42a-65w-479-voltagem-de-entrada
2032,Fonte Carregador Para Acer Aspire 3600 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271679/fonte-carregador-para-acer-aspire-3600-19v-3-42a-65w-479-voltagem-de-entrada
1040,Fonte Carregador Para Acer Aspire 1810tz 4935 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/268425/fonte-carregador-para-acer-aspire-1810tz-4935-19v-3-42a-65w-479-voltagem-de-entrada
923,Fonte Carregador Compativel Com Notebook Samsung Np-rc420 19v 3.16a 65w 500 - Fonte Carregador Compativel Com Notebook Samsung Np-rc420 19v 3.16a 65w 500,78.99,https://www.kabum.com.br//produto/295756/fonte-carregador-compativel-com-notebook-samsung-np-rc420-19v-3-16a-65w-500-fonte-carregador-compativel-com-notebook-samsung-np-rc420-19v-3-16a-65w-500
1699,Fonte REPLACEMENT Carregador Compativel Com Samsung Np370e4k-kd3br 19v 3.16a 500,78.99,https://www.kabum.com.br//produto/296286/fonte-replacement-carregador-compativel-com-samsung-np370e4k-kd3br-19v-3-16a-500
2429,"Fonte Carregador P/ Acer Aspire 1200 19v 3.42a 65w 479, Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/288115/fonte-carregador-p-acer-aspire-1200-19v-3-42a-65w-479-voltagem-de-entrada
2428,Fonte Carregador Para Acer Aspire M5-481 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/222461/fonte-carregador-para-acer-aspire-m5-481-19v-3-42a-65w-479-voltagem-de-entrada
1956,Fonte Carregador Compativel Com Samsung Expertx 45 Np300e5m 60w 555,78.99,https://www.kabum.com.br//produto/295965/fonte-carregador-compativel-com-samsung-expertx-45-np300e5m-60w-555
1957,Fonte Carregador Compativel Com Samsung P30  19v 3.16a 500,78.99,https://www.kabum.com.br//produto/294862/fonte-carregador-compativel-com-samsung-p30-19v-3-16a-500
1958,Fonte Carregador Samsung Np-r440-ja01br 19v 3.16a 65w By15 - 110v / 220v (bivolt),78.99,https://www.kabum.com.br//produto/365852/fonte-carregador-samsung-np-r440-ja01br-19v-3-16a-65w-by15-110v-220v-bivolt-
1959,Fonte Carregador REPLACEMENT Compativel Com Samsung Rv411-ad3b Np305 E 300 19v 3.16a 65w 500,78.99,https://www.kabum.com.br//produto/295248/fonte-carregador-replacement-compativel-com-samsung-rv411-ad3b-np305-e-300-19v-3-16a-65w-500
1995,"Fonte Carregador Compativel Com Samsung Np300e5k 19v 3.16a 555, Fonte Carregador Compativel Com Samsung Np300e5k 19v 3.16a 555",78.99,https://www.kabum.com.br//produto/295734/fonte-carregador-compativel-com-samsung-np300e5k-19v-3-16a-555-fonte-carregador-compativel-com-samsung-np300e5k-19v-3-16a-555
2021,"Fonte Carregador Acer Aspire Es1, 19V, 3.42A, 65W, Bivolt - Es1-572-5959",78.99,https://www.kabum.com.br//produto/271677/fonte-carregador-acer-aspire-es1-19v-3-42a-65w-bivolt-es1-572-5959
2023,Fonte Carregador Acer Aspire V5 -v3 - E1 Séries19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271346/fonte-carregador-acer-aspire-v5-v3-e1-series19v-3-42a-65w-479-voltagem-de-entrada
2024,Fonte Carregador Para Acer Aspire V5-131 Séries19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271393/fonte-carregador-para-acer-aspire-v5-131-series19v-3-42a-65w-479-voltagem-de-entrada
2025,Fonte Carregador Para Acer /  Gateway Mx6441  19v 3.42a 65w Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271624/fonte-carregador-para-acer-gateway-mx6441-19v-3-42a-65w-mm-479-voltagem-de-entrada
2026,"Fonte Carregador Para Acer Gateway Ne56r37u 19v 3.42a 65w 479, Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/271680/fonte-carregador-para-acer-gateway-ne56r37u-19v-3-42a-65w-479-voltagem-de-entrada
2027,Fonte Carregador Para Acer / Gateway M-6705  19v 3.42a 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271917/fonte-carregador-para-acer-gateway-m-6705-19v-3-42a-479-voltagem-de-entrada
2028,Fonte Carregador Para Acer Aspire S3 Series Ms2346 19v 3.42a Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271335/fonte-carregador-para-acer-aspire-s3-series-ms2346-19v-3-42a-mm-479-voltagem-de-entrada
2029,Fonte Carregador Acer / Megaware Meganote 4129 19v 3.42a Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271626/fonte-carregador-acer-megaware-meganote-4129-19v-3-42a-mm-479-voltagem-de-entrada
2030,Fonte Carregador Para Acer Aspire V5-471 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/268424/fonte-carregador-para-acer-aspire-v5-471-19v-3-42a-65w-479-voltagem-de-entrada
924,Fonte Carregador Compativel Com Samsung Np-rv410-ad2br 19v 3.16a 555,78.99,https://www.kabum.com.br//produto/296235/fonte-carregador-compativel-com-samsung-np-rv410-ad2br-19v-3-16a-555
2051,Fonte Carregador Para Acer Aspire S3 Series Ms2346 19v 3.42a Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271335/fonte-carregador-para-acer-aspire-s3-series-ms2346-19v-3-42a-mm-479-voltagem-de-entrada
2031,Fonte Carregador Para Acer Aspire E1-532g 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/222463/fonte-carregador-para-acer-aspire-e1-532g-19v-3-42a-65w-479-voltagem-de-entrada
2052,Fonte Carregador Acer / Megaware Meganote 4129 19v 3.42a Mm 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271626/fonte-carregador-acer-megaware-meganote-4129-19v-3-42a-mm-479-voltagem-de-entrada
2058,Fonte Carregador Acer Aspire Es1-533-c27u 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271754/fonte-carregador-acer-aspire-es1-533-c27u-19v-3-42a-65w-479-voltagem-de-entrada
2055,"Fonte Carregador Acer Aspire Es1-512-c59l 19v 3,42a 65w 479 - Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/250413/fonte-carregador-acer-aspire-es1-512-c59l-19v-3-42a-65w-479-voltagem-de-entrada
2076,Fonte Carregador Para Acer Aspire Q5wt6 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271681/fonte-carregador-para-acer-aspire-q5wt6-19v-3-42a-65w-479-voltagem-de-entrada
2077,Fonte Carregador P/ Acer Travelmate 6000 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/240072/fonte-carregador-p-acer-travelmate-6000-19v-3-42a-65w-479-voltagem-de-entrada
2084,Fonte Carregador Para Acer Aspire 4745 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271517/fonte-carregador-para-acer-aspire-4745-19v-3-42a-65w-479-voltagem-de-entrada
770,Fonte Carregador P/ Acer Gateway 28000 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/241091/fonte-carregador-p-acer-gateway-28000-19v-3-42a-65w-479-voltagem-de-entrada
769,"Fonte Carregador P/ Acer Aspire E15 E5-574-304m 19v 65w 479, Voltagem De Entrada",78.99,https://www.kabum.com.br//produto/271432/fonte-carregador-p-acer-aspire-e15-e5-574-304m-19v-65w-479-voltagem-de-entrada
2399,"Fonte Carregador P Samsung, Np-r440-jd01br 19v, 3.16a 65w, By15 - 110v/220v bivolt.",78.99,https://www.kabum.com.br//produto/380344/fonte-carregador-p-samsung-np-r440-jd01br-19v-3-16a-65w-by15-110v-220v-bivolt-
2393,"Fonte Carregador Para Samsung All In One , 19v,500,bivolt,DP500A2M",78.99,https://www.kabum.com.br//produto/463700/fonte-carregador-para-samsung-all-in-one-19v-500-bivolt-dp500a2m
2111,Fonte Carregador Para Acer Aspire 4745 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271517/fonte-carregador-para-acer-aspire-4745-19v-3-42a-65w-479-voltagem-de-entrada
2348,Fonte Carregador Para Acer Aspire E5-573-707b 19v 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271398/fonte-carregador-para-acer-aspire-e5-573-707b-19v-65w-479-voltagem-de-entrada
2347,Fonte Carregador P/ Acer Gateway 650008 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/241140/fonte-carregador-p-acer-gateway-650008-19v-3-42a-65w-479-voltagem-de-entrada
2346,Fonte Carregador Para Acer Gateway 280003 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/240086/fonte-carregador-para-acer-gateway-280003-19v-3-42a-65w-479-voltagem-de-entrada
2345,Fonte Carregador Para Acer Aspire Zqi Zqia 19v 3.42a 65w 479 - Voltagem De Entrada,78.99,https://www.kabum.com.br//produto/271397/fonte-carregador-para-acer-aspire-zqi-zqia-19v-3-42a-65w-479-voltagem-de-entrada
